-5,-1.74,1.74364
-5,-1.76,1.78566
-5,-1.78,1.82965
-5,-1.8,1.87566
-5,-1.82,1.92374
-5,-1.84,1.97394
-5,-1.86,2.0263
-5,-1.88,2.08089
-5,-1.9,2.13776
-5,-1.92,2.19695
-5,-1.94,2.25853
-5,-1.96,2.32254
-5,-1.98,2.38906
-5,-2,2.45812
-5,-2.02,2.52981
-5,-2.04,2.60417
-5,-2.06,2.68127
-5,-2.08,2.76117
-5,-2.1,2.84394
-5,-2.12,2.92964
-5,-2.14,3.01834
-5,-2.16,3.11011
-5,-2.18,3.20501
-5,-2.2,3.30313
-5,-2.22,3.40453
-5,-2.24,3.50929
-5,-2.26,3.61748
-5,-2.28,3.72918
-5,-2.3,3.84447
-5,-2.32,3.96344
-5,-2.34,4.08615
-5,-2.36,4.2127
-5,-2.38,4.34318
-5,-2.4,4.47766
-5,-2.42,4.61624
-5,-2.44,4.75901
-5,-2.46,4.90606
-5,-2.48,5.05749
-5,-2.5,5.2134
-5,-2.52,5.37387
-5,-2.54,5.53902
-5,-2.56,5.70894
-5,-2.58,5.88374
-5,-2.6,6.06352
-5,-2.62,6.2484
-5,-2.64,6.43849
-5,-2.66,6.63389
-5,-2.68,6.83473
-5,-2.7,7.04112
-5,-2.72,7.25318
-5,-2.74,7.47104
-5,-2.76,7.69482
-5,-2.78,7.92464
-5,-2.8,8.16065
-5,-2.82,8.40296
-5,-2.84,8.65172
-5,-2.86,8.90707
-5,-2.88,9.16914
-5,-2.9,9.43808
-5,-2.92,9.71404
-5,-2.94,9.99717
-5,-2.96,10.2876
-5,-2.98,10.5855
-5,-3,10.8911
-5,-3.02,11.2044
-5,-3.04,11.5258
-5,-3.06,11.8552
-5,-3.08,12.1929
-5,-3.1,12.5392
-5,-3.12,12.8941
-5,-3.14,13.2578
-5,-3.16,13.6305
-5,-3.18,14.0125
-5,-3.2,14.4039
-5,-3.22,14.8049
-5,-3.24,15.2157
-5,-3.26,15.6366
-5,-3.28,16.0676
-5,-3.3,16.5091
-5,-3.32,16.9613
-5,-3.34,17.4244
-5,-3.36,17.8986
-5,-3.38,18.3841
-5,-3.4,18.8812
-5,-3.42,19.3902
-5,-3.44,19.9112
-5,-3.46,20.4445
-5,-3.48,20.9904
-5,-3.5,21.5492
-5,-3.52,22.1211
-5,-3.54,22.7064
-5,-3.56,23.3053
-5,-3.58,23.9182
-5,-3.6,24.5454
-5,-3.62,25.187
-5,-3.64,25.8435
-5,-3.66,26.5152
-5,-3.68,27.2023
-5,-3.7,27.9052
-5,-3.72,28.6242
-5,-3.74,29.3596
-5,-3.76,30.1118
-5,-3.78,30.8812
-5,-3.8,31.668
-5,-3.82,32.4727
-5,-3.84,33.2955
-5,-3.86,34.137
-5,-3.88,34.9974
-5,-3.9,35.8772
-5,-3.92,36.7768
-5,-3.94,37.6965
-5,-3.96,38.6368
-5,-3.98,39.5981
-5,-4,40.5809
-5,-4.02,41.5855
-5,-4.04,42.6125
-5,-4.06,43.6623
-5,-4.08,44.7353
-5,-4.1,45.832
-5,-4.12,46.953
-5,-4.14,48.0987
-5,-4.16,49.2696
-5,-4.18,50.4663
-5,-4.2,51.6893
-5,-4.22,52.939
-5,-4.24,54.2162
-5,-4.26,55.5212
-5,-4.28,56.8548
-5,-4.3,58.2174
-5,-4.32,59.6097
-5,-4.34,61.0323
-5,-4.36,62.4858
-5,-4.38,63.9708
-5,-4.4,65.4881
-5,-4.42,67.0381
-5,-4.44,68.6217
-5,-4.46,70.2394
-5,-4.48,71.8921
-5,-4.5,73.5804
-5,-4.52,75.305
-5,-4.54,77.0667
-5,-4.56,78.8662
-5,-4.58,80.7043
-5,-4.6,82.5818
-5,-4.62,84.4995
-5,-4.64,86.4583
-5,-4.66,88.4588
-5,-4.68,90.5021
-5,-4.7,92.589
-5,-4.72,94.7204
-5,-4.74,96.8971
-5,-4.76,99.1201
-5,-4.78,101.39
-5,-4.8,103.709
-5,-4.82,106.076
-5,-4.84,108.494
-5,-4.86,110.963
-5,-4.88,113.485
-5,-4.9,116.059
-5,-4.92,118.688
-5,-4.94,121.373
-5,-4.96,124.114
-5,-4.98,126.913
-5,-5,129.771
